State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Maharashtra,Pune,2025-04-19,2025,04,13.3142371943,NRSC VIC MODEL
Maharashtra,Pune,2025-04-21,2025,04,13.2005840118,NRSC VIC MODEL
Maharashtra,Pune,2025-04-22,2025,04,1.1012943404,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-08,2025,04,9.860283144,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-23,2025,04,9.892686282,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-26,2025,04,9.9478022354,NRSC VIC MODEL
Maharashtra,Raigad,2025-04-28,2025,04,9.8984528595,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-02,2025,04,9.9866520566,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-15,2025,04,10.2809577862,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-23,2025,04,13.193917603,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-26,2025,04,12.4278902384,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-04-29,2025,04,12.024903096,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-01,2025,04,12.5873629293,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-04,2025,04,17.5348450687,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-08,2025,04,16.1932422763,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-09,2025,04,15.9198625404,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-15,2025,04,14.6569046231,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-16,2025,04,14.4873336905,NRSC VIC MODEL
Maharashtra,Sangli,2025-04-22,2025,04,6.0448367361,NRSC VIC MODEL
Maharashtra,Satara,2025-04-05,2025,04,14.3123160573,NRSC VIC MODEL
Maharashtra,Satara,2025-04-07,2025,04,13.7480396813,NRSC VIC MODEL
Maharashtra,Satara,2025-04-08,2025,04,13.4990297606,NRSC VIC MODEL
Maharashtra,Satara,2025-04-10,2025,04,13.060573471,NRSC VIC MODEL
Maharashtra,Satara,2025-04-17,2025,04,11.9305923137,NRSC VIC MODEL
Maharashtra,Satara,2025-04-27,2025,04,14.0567398222,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-03,2025,04,10.8730972726,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-06,2025,04,10.7071797162,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-14,2025,04,10.3090028441,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-15,2025,04,10.2279138721,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-19,2025,04,9.9370569754,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-25,2025,04,9.9964765449,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-26,2025,04,10.0103442478,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-27,2025,04,9.9378346659,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-04-29,2025,04,9.8079609465,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-08,2025,04,15.3571501339,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-12,2025,04,15.1230379776,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-14,2025,04,15.0838529649,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-20,2025,04,14.8051667197,NRSC VIC MODEL
Maharashtra,Solapur,2025-04-21,2025,04,14.7747385839,NRSC VIC MODEL
Maharashtra,Thane,2025-04-03,2025,04,7.7961067641,NRSC VIC MODEL
Maharashtra,Thane,2025-04-14,2025,04,7.811897586,NRSC VIC MODEL
Maharashtra,Thane,2025-04-23,2025,04,7.7090760507,NRSC VIC MODEL
Maharashtra,Thane,2025-04-27,2025,04,7.710247938,NRSC VIC MODEL
Maharashtra,Thane,2025-04-28,2025,04,7.7027736108,NRSC VIC MODEL
Maharashtra,Thane,2025-04-30,2025,04,7.6955599631,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-02,2025,04,18.0192334094,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-05,2025,04,18.7894414308,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-08,2025,04,18.0427627694,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-13,2025,04,20.0907120101,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-18,2025,04,19.8814984522,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-24,2025,04,18.5768244961,NRSC VIC MODEL
Maharashtra,Wardha,2025-04-26,2025,04,18.2772038895,NRSC VIC MODEL
Maharashtra,Washim,2025-04-01,2025,04,18.1254792337,NRSC VIC MODEL
Maharashtra,Washim,2025-04-11,2025,04,18.4249066695,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-01,2025,04,15.0217749641,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-02,2025,04,15.2274771527,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-03,2025,04,15.3269944739,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-09,2025,04,15.8787949276,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-16,2025,04,17.2127105498,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-24,2025,04,16.1879134388,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-26,2025,04,16.0916976612,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-27,2025,04,16.4936397457,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-04-29,2025,04,16.2890690355,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-06-02,2025,06,26.184543006,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-06-10,2025,06,24.9718120555,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-06-11,2025,06,24.2579884036,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-06-20,2025,06,30.214808022,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-06-21,2025,06,29.0268645627,NRSC VIC MODEL
Maharashtra,Akola,2025-06-02,2025,06,27.7101660177,NRSC VIC MODEL
Maharashtra,Akola,2025-06-09,2025,06,24.5236722009,NRSC VIC MODEL
Maharashtra,Akola,2025-06-10,2025,06,24.2136573051,NRSC VIC MODEL
Maharashtra,Akola,2025-06-16,2025,06,27.2814903667,NRSC VIC MODEL
Maharashtra,Akola,2025-06-19,2025,06,27.8829905143,NRSC VIC MODEL
Maharashtra,Akola,2025-06-26,2025,06,32.0061312852,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-04,2025,06,26.9960847257,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-07,2025,06,25.617764393,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-08,2025,06,25.1308853529,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-15,2025,06,30.5507127913,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-14,2025,06,26.6956416838,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-18,2025,06,28.8855751169,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-26,2025,06,30.7968438209,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-28,2025,06,30.4730086362,NRSC VIC MODEL
Maharashtra,Amravati,2025-06-29,2025,06,30.5418635448,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-06-15,2025,06,32.0273573292,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-06-28,2025,06,31.3189788478,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-06-30,2025,06,29.7013248011,NRSC VIC MODEL
Maharashtra,Beed,2025-06-01,2025,06,25.8159202136,NRSC VIC MODEL
Maharashtra,Beed,2025-06-10,2025,06,23.77786812,NRSC VIC MODEL
Maharashtra,Beed,2025-06-13,2025,06,28.0015084985,NRSC VIC MODEL
Maharashtra,Beed,2025-06-15,2025,06,27.0343507266,NRSC VIC MODEL
Maharashtra,Beed,2025-06-18,2025,06,24.7759776342,NRSC VIC MODEL
Maharashtra,Beed,2025-06-19,2025,06,24.301365565,NRSC VIC MODEL
Maharashtra,Beed,2025-06-25,2025,06,21.9686086253,NRSC VIC MODEL
Maharashtra,Bhandara,2025-06-04,2025,06,21.507710717,NRSC VIC MODEL
Maharashtra,Bhandara,2025-06-05,2025,06,21.5907528938,NRSC VIC MODEL
Maharashtra,Bhandara,2025-06-06,2025,06,20.9605449287,NRSC VIC MODEL
Maharashtra,Bhandara,2025-06-10,2025,06,19.4391484811,NRSC VIC MODEL
Maharashtra,Buldhana,2025-06-02,2025,06,27.1754719531,NRSC VIC MODEL
Maharashtra,Buldhana,2025-06-05,2025,06,25.9903902026,NRSC VIC MODEL
Maharashtra,Buldhana,2025-06-15,2025,06,29.9922054786,NRSC VIC MODEL
Maharashtra,Buldhana,2025-06-14,2025,06,29.3397793614,NRSC VIC MODEL
Maharashtra,Buldhana,2025-06-17,2025,06,28.8682604618,NRSC VIC MODEL
Maharashtra,Buldhana,2025-06-20,2025,06,27.6579055008,NRSC VIC MODEL
Maharashtra,Buldhana,2025-06-22,2025,06,27.0314637008,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-01,2025,06,25.8465656811,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-02,2025,06,25.0687488935,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-06,2025,06,23.4040666703,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-11,2025,06,28.7312178463,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-12,2025,06,26.3170614652,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-19,2025,06,25.652110968,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-22,2025,06,26.2542147223,NRSC VIC MODEL
Maharashtra,Chandrapur,2025-06-27,2025,06,29.0346842074,NRSC VIC MODEL
Maharashtra,Dhule,2025-06-01,2025,06,25.2636840591,NRSC VIC MODEL
Maharashtra,Dhule,2025-06-04,2025,06,22.5522511922,NRSC VIC MODEL
Maharashtra,Dhule,2025-06-06,2025,06,21.4798775221,NRSC VIC MODEL
Maharashtra,Dhule,2025-06-17,2025,06,29.5229930787,NRSC VIC MODEL
Maharashtra,Dhule,2025-06-19,2025,06,33.55715873,NRSC VIC MODEL
Maharashtra,Dhule,2025-06-23,2025,06,29.838096324,NRSC VIC MODEL
Maharashtra,Dhule,2025-06-29,2025,06,32.8947172589,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-04,2025,06,20.9050533926,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-03,2025,06,21.5045825721,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-05,2025,06,20.816986516,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-07,2025,06,19.8106135179,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-12,2025,06,22.7775034444,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-14,2025,06,21.2212569469,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-16,2025,06,20.7673767117,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-17,2025,06,23.1493082681,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-19,2025,06,21.9102333584,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-22,2025,06,21.8225571782,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-29,2025,06,25.82370369,NRSC VIC MODEL
Maharashtra,Gadchiroli,2025-06-30,2025,06,28.3282834713,NRSC VIC MODEL
Maharashtra,Gondia,2025-06-08,2025,06,21.549183429,NRSC VIC MODEL
Maharashtra,Gondia,2025-06-09,2025,06,21.0788036094,NRSC VIC MODEL
Maharashtra,Gondia,2025-06-10,2025,06,21.1931397934,NRSC VIC MODEL
Maharashtra,Gondia,2025-06-13,2025,06,21.0363528756,NRSC VIC MODEL
Maharashtra,Gondia,2025-06-12,2025,06,21.4957788005,NRSC VIC MODEL
Maharashtra,Gondia,2025-06-15,2025,06,21.5955951116,NRSC VIC MODEL
Maharashtra,Gondia,2025-06-16,2025,06,23.7111824324,NRSC VIC MODEL
Maharashtra,Hingoli,2025-06-01,2025,06,24.4884320946,NRSC VIC MODEL
Maharashtra,Hingoli,2025-06-06,2025,06,22.5854391591,NRSC VIC MODEL
Maharashtra,Hingoli,2025-06-07,2025,06,22.5294953682,NRSC VIC MODEL
Maharashtra,Hingoli,2025-06-11,2025,06,24.6296484366,NRSC VIC MODEL
Maharashtra,Hingoli,2025-06-27,2025,06,29.7969242137,NRSC VIC MODEL
Maharashtra,Hingoli,2025-06-28,2025,06,28.4236479185,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-06-04,2025,06,20.7546012067,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-06-06,2025,06,20.4282445218,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-06-08,2025,06,20.4164674563,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-06-10,2025,06,19.8435241465,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-06-24,2025,06,29.6708942941,NRSC VIC MODEL
Maharashtra,Jalgaon,2025-06-25,2025,06,29.4393346554,NRSC VIC MODEL
Maharashtra,Jalna,2025-06-02,2025,06,23.3846721949,NRSC VIC MODEL
Maharashtra,Jalna,2025-06-15,2025,06,28.0726221316,NRSC VIC MODEL
Maharashtra,Jalna,2025-06-19,2025,06,25.0753651792,NRSC VIC MODEL
Maharashtra,Jalna,2025-06-20,2025,06,24.9416366544,NRSC VIC MODEL
Maharashtra,Jalna,2025-06-21,2025,06,24.373364117,NRSC VIC MODEL
Maharashtra,Jalna,2025-06-27,2025,06,29.785505684,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-06-03,2025,06,24.9872918966,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-06-11,2025,06,24.7014399991,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-06-12,2025,06,26.0213825879,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-06-15,2025,06,30.3068744842,NRSC VIC MODEL
Maharashtra,Kolhapur,2025-06-20,2025,06,31.0640840529,NRSC VIC MODEL
Maharashtra,Latur,2025-06-04,2025,06,27.1839640897,NRSC VIC MODEL
Maharashtra,Latur,2025-06-10,2025,06,34.8066015028,NRSC VIC MODEL
Maharashtra,Latur,2025-06-15,2025,06,30.8387882895,NRSC VIC MODEL
Maharashtra,Latur,2025-06-22,2025,06,24.4607508911,NRSC VIC MODEL
Maharashtra,Latur,2025-06-26,2025,06,25.1460613189,NRSC VIC MODEL
Maharashtra,Latur,2025-06-30,2025,06,22.8075220624,NRSC VIC MODEL
Maharashtra,Mumbai City,2025-06-12,2025,06,8.9651969248,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-13,2025,06,20.6718481165,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-11,2025,06,17.5380943661,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-15,2025,06,23.611857782,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-14,2025,06,21.2051929359,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-18,2025,06,23.1592840587,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-24,2025,06,23.3589339188,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-27,2025,06,22.6629952013,NRSC VIC MODEL
Maharashtra,Mumbai Suburban,2025-06-29,2025,06,22.2112861969,NRSC VIC MODEL
Maharashtra,Nagpur,2025-06-05,2025,06,27.8934425344,NRSC VIC MODEL
Maharashtra,Nagpur,2025-06-06,2025,06,27.0876043388,NRSC VIC MODEL
Maharashtra,Nagpur,2025-06-08,2025,06,25.8710837672,NRSC VIC MODEL
Maharashtra,Nagpur,2025-06-10,2025,06,26.276301393,NRSC VIC MODEL
Maharashtra,Nagpur,2025-06-17,2025,06,27.2384440093,NRSC VIC MODEL
Maharashtra,Nanded,2025-06-02,2025,06,26.6476430864,NRSC VIC MODEL
Maharashtra,Nanded,2025-06-06,2025,06,25.3511057712,NRSC VIC MODEL
Maharashtra,Nanded,2025-06-08,2025,06,24.7354599873,NRSC VIC MODEL
Maharashtra,Nanded,2025-06-16,2025,06,27.6700576341,NRSC VIC MODEL
Maharashtra,Nanded,2025-06-28,2025,06,29.8459375077,NRSC VIC MODEL
Maharashtra,Nanded,2025-06-30,2025,06,29.5826809681,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-06-04,2025,06,16.2606094973,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-06-08,2025,06,15.3091592062,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-06-17,2025,06,20.5895227581,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-06-18,2025,06,23.2893264495,NRSC VIC MODEL
Maharashtra,Nandurbar,2025-06-22,2025,06,27.7856389365,NRSC VIC MODEL
Maharashtra,Nashik,2025-06-03,2025,06,22.8419088492,NRSC VIC MODEL
Maharashtra,Nashik,2025-06-15,2025,06,30.3068021701,NRSC VIC MODEL
Maharashtra,Nashik,2025-06-14,2025,06,29.8009036434,NRSC VIC MODEL
Maharashtra,Nashik,2025-06-18,2025,06,29.2567299476,NRSC VIC MODEL
Maharashtra,Nashik,2025-06-21,2025,06,32.2673580569,NRSC VIC MODEL
Maharashtra,Nashik,2025-06-25,2025,06,30.76433969,NRSC VIC MODEL
Maharashtra,Nashik,2025-06-30,2025,06,31.8628386073,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-06-01,2025,06,28.3191576318,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-06-05,2025,06,26.2714161903,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-06-12,2025,06,29.0383926635,NRSC VIC MODEL
Maharashtra,Osmanabad,2025-06-24,2025,06,22.6621502241,NRSC VIC MODEL
Maharashtra,Palghar,2025-06-05,2025,06,22.6956077953,NRSC VIC MODEL
Maharashtra,Palghar,2025-06-12,2025,06,20.0234979144,NRSC VIC MODEL
Maharashtra,Palghar,2025-06-17,2025,06,31.6913322789,NRSC VIC MODEL
Maharashtra,Palghar,2025-06-25,2025,06,32.1426770594,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-02,2025,06,27.8789126676,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-04,2025,06,26.795432915,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-08,2025,06,26.7439973734,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-15,2025,06,28.5717625956,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-17,2025,06,27.705032997,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-20,2025,06,26.4587610121,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-22,2025,06,25.5709596047,NRSC VIC MODEL
Maharashtra,Parbhani,2025-06-27,2025,06,30.0920872675,NRSC VIC MODEL
Maharashtra,Pune,2025-06-14,2025,06,34.7191620588,NRSC VIC MODEL
Maharashtra,Pune,2025-06-23,2025,06,32.1760878853,NRSC VIC MODEL
Maharashtra,Pune,2025-06-26,2025,06,31.4539256048,NRSC VIC MODEL
Maharashtra,Pune,2025-06-27,2025,06,32.5334135116,NRSC VIC MODEL
Maharashtra,Raigad,2025-06-13,2025,06,30.6858402559,NRSC VIC MODEL
Maharashtra,Raigad,2025-06-15,2025,06,33.6839160677,NRSC VIC MODEL
Maharashtra,Raigad,2025-06-16,2025,06,33.7363962857,NRSC VIC MODEL
Maharashtra,Raigad,2025-06-19,2025,06,34.5036106489,NRSC VIC MODEL
Maharashtra,Raigad,2025-06-24,2025,06,34.3743242229,NRSC VIC MODEL
Maharashtra,Raigad,2025-06-27,2025,06,34.4064417729,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-06-05,2025,06,28.2770752686,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-06-09,2025,06,29.2646575781,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-06-11,2025,06,26.3399748137,NRSC VIC MODEL
Maharashtra,Ratnagiri,2025-06-15,2025,06,32.4634382062,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-11,2025,06,24.8953746966,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-12,2025,06,25.1440850591,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-14,2025,06,28.4526183827,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-18,2025,06,26.7889692708,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-19,2025,06,26.3727816986,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-21,2025,06,26.0772496982,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-27,2025,06,24.6293296867,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-28,2025,06,24.009871636,NRSC VIC MODEL
Maharashtra,Sangli,2025-06-29,2025,06,23.5796083231,NRSC VIC MODEL
Maharashtra,Satara,2025-06-01,2025,06,27.7141689465,NRSC VIC MODEL
Maharashtra,Satara,2025-06-13,2025,06,31.1163696205,NRSC VIC MODEL
Maharashtra,Satara,2025-06-11,2025,06,25.6378142255,NRSC VIC MODEL
Maharashtra,Satara,2025-06-14,2025,06,30.4670595206,NRSC VIC MODEL
Maharashtra,Satara,2025-06-18,2025,06,29.7285813669,NRSC VIC MODEL
Maharashtra,Satara,2025-06-22,2025,06,29.9064963061,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-04,2025,06,26.2804778159,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-05,2025,06,26.6927565914,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-13,2025,06,29.6578979614,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-21,2025,06,31.0138879399,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-22,2025,06,30.9077731367,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-23,2025,06,31.5931990808,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-25,2025,06,31.351268638,NRSC VIC MODEL
Maharashtra,Sindhudurg,2025-06-30,2025,06,30.6982758846,NRSC VIC MODEL
Maharashtra,Solapur,2025-06-01,2025,06,27.0179388704,NRSC VIC MODEL
Maharashtra,Solapur,2025-06-13,2025,06,30.0652300529,NRSC VIC MODEL
Maharashtra,Solapur,2025-06-20,2025,06,25.5461681323,NRSC VIC MODEL
Maharashtra,Solapur,2025-06-22,2025,06,24.3427424028,NRSC VIC MODEL
Maharashtra,Solapur,2025-06-25,2025,06,23.0642694836,NRSC VIC MODEL
Maharashtra,Solapur,2025-06-28,2025,06,22.4398505244,NRSC VIC MODEL
Maharashtra,Thane,2025-06-07,2025,06,27.9373814047,NRSC VIC MODEL
Maharashtra,Thane,2025-06-14,2025,06,27.3268075089,NRSC VIC MODEL
Maharashtra,Thane,2025-06-18,2025,06,31.4447816896,NRSC VIC MODEL
Maharashtra,Thane,2025-06-20,2025,06,32.5468294856,NRSC VIC MODEL
Maharashtra,Thane,2025-06-24,2025,06,32.3348785047,NRSC VIC MODEL
Maharashtra,Wardha,2025-06-04,2025,06,27.4059186154,NRSC VIC MODEL
Maharashtra,Wardha,2025-06-07,2025,06,26.0887564565,NRSC VIC MODEL
Maharashtra,Wardha,2025-06-17,2025,06,26.880957369,NRSC VIC MODEL
Maharashtra,Wardha,2025-06-20,2025,06,27.7285228754,NRSC VIC MODEL
Maharashtra,Wardha,2025-06-26,2025,06,29.9128155008,NRSC VIC MODEL
Maharashtra,Wardha,2025-06-27,2025,06,32.7648289414,NRSC VIC MODEL
Maharashtra,Washim,2025-06-05,2025,06,27.1792346716,NRSC VIC MODEL
Maharashtra,Washim,2025-06-07,2025,06,26.2300836356,NRSC VIC MODEL
Maharashtra,Washim,2025-06-10,2025,06,25.7791009953,NRSC VIC MODEL
Maharashtra,Washim,2025-06-15,2025,06,26.5774621906,NRSC VIC MODEL
Maharashtra,Washim,2025-06-14,2025,06,25.9525719266,NRSC VIC MODEL
Maharashtra,Washim,2025-06-16,2025,06,26.0116195233,NRSC VIC MODEL
Maharashtra,Washim,2025-06-26,2025,06,34.3886460234,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-06-04,2025,06,27.3579513839,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-06-09,2025,06,25.1867854967,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-06-15,2025,06,28.3384104123,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-06-23,2025,06,28.1228359669,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-06-25,2025,06,28.8891968276,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-06-27,2025,06,34.9445032306,NRSC VIC MODEL
Maharashtra,Yavatmal,2025-06-29,2025,06,33.0131458822,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-02-03,2025,02,13.107482981,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-02-04,2025,02,13.0933241949,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-02-14,2025,02,12.9692038098,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-02-19,2025,02,12.9573736902,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-02-21,2025,02,12.9605219838,NRSC VIC MODEL
Maharashtra,Ahmednagar,2025-02-24,2025,02,12.9311932527,NRSC VIC MODEL
Maharashtra,Akola,2025-02-02,2025,02,15.4228896899,NRSC VIC MODEL
Maharashtra,Akola,2025-02-04,2025,02,15.3856898573,NRSC VIC MODEL
Maharashtra,Akola,2025-02-05,2025,02,15.374076821,NRSC VIC MODEL
Maharashtra,Akola,2025-02-08,2025,02,15.3460270148,NRSC VIC MODEL
Maharashtra,Akola,2025-02-14,2025,02,15.304147009,NRSC VIC MODEL
Maharashtra,Akola,2025-02-19,2025,02,15.2799192556,NRSC VIC MODEL
Maharashtra,Akola,2025-02-22,2025,02,15.2708603585,NRSC VIC MODEL
Maharashtra,Akola,2025-02-24,2025,02,15.2634824837,NRSC VIC MODEL
Maharashtra,Amravati,2025-02-01,2025,02,16.08739357,NRSC VIC MODEL
Maharashtra,Amravati,2025-02-05,2025,02,16.0086281107,NRSC VIC MODEL
Maharashtra,Amravati,2025-02-08,2025,02,15.9643781703,NRSC VIC MODEL
Maharashtra,Amravati,2025-02-17,2025,02,15.8734610803,NRSC VIC MODEL
Maharashtra,Amravati,2025-02-21,2025,02,15.859497257,NRSC VIC MODEL
Maharashtra,Amravati,2025-02-23,2025,02,15.8480454859,NRSC VIC MODEL
Maharashtra,Amravati,2025-02-26,2025,02,15.8412863861,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-02-01,2025,02,14.5793452594,NRSC VIC MODEL
Maharashtra,Aurangabad,2025-02-08,2025,02,14.446657678,NRSC VIC MODEL
Maharashtra,Beed,2025-02-14,2025,02,13.6635212638,NRSC VIC MODEL
Maharashtra,Beed,2025-02-18,2025,02,13.6598597383,NRSC VIC MODEL
Maharashtra,Beed,2025-02-22,2025,02,13.6570720266,NRSC VIC MODEL
Maharashtra,Bhandara,2025-02-04,2025,02,11.667545333,NRSC VIC MODEL
Maharashtra,Bhandara,2025-02-05,2025,02,11.6527486948,NRSC VIC MODEL
Maharashtra,Bhandara,2025-02-10,2025,02,11.5218903387,NRSC VIC MODEL
Maharashtra,Bhandara,2025-02-13,2025,02,11.4994157825,NRSC VIC MODEL
Maharashtra,Bhandara,2025-02-22,2025,02,11.4386465637,NRSC VIC MODEL
Maharashtra,Bhandara,2025-02-24,2025,02,11.4256704786,NRSC VIC MODEL
Maharashtra,Bhandara,2025-02-26,2025,02,11.4139382831,NRSC VIC MODEL
Maharashtra,Buldhana,2025-02-07,2025,02,14.3601133492,NRSC VIC MODEL
Maharashtra,Buldhana,2025-02-23,2025,02,14.111925307,NRSC VIC MODEL
Maharashtra,Buldhana,2025-02-26,2025,02,14.1005647733,NRSC VIC MODEL
